codigo_inmueble,sector,barrio,estrato,valor_arriendo,valor_administracion,area_construida,area_privada,antiguedad,habitaciones,banos,parqueadero,url
MC2669792,Chicó,Chico Reservado Chicó,6,4300000,700000,90,90,Entre 0 y 5 años,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-2-habitaciones-3-banos-2-garajes/MC2669792
MC2719528,Chapinero Alto,Nueva Granada Chapinero Alto,5,2600000,,68,68,Más de 20 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/MC2719528
MC3598125,La Soledad,Centro Internacional Bogota Centro Internacional,4,1800000,459000,33.73,30,Entre 0 y 5 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-armenia-1-habitaciones-1-banos/MC3598125
11049-M3473186,Santa Bárbara,Chico Navarra,6,3800000,650000,62,62,Entre 10 y 20 años,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-2-garajes/11049-M3473186
MC2826274,Santa Bárbara,El Rincon Del Chico Chicó,6,2200000,,48,42,Entre 5 y 10 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-1-habitaciones-2-banos-1-garajes/MC2826274
MC4070344,Cedritos,Cedritos Cedritos,4,1900000,292100,65,65,Entre 10 y 20 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/MC4070344
MC4114941,Chicó,Chico Norte Chicó,6,3900000,,55,60,Entre 5 y 10 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et.-iii-2-habitaciones-2-banos-1-garajes/MC4114941
MC4274085,Centro Internacional,Bosque Izquierdo Centro Internacional,4,2500000,,59,55,Entre 0 y 5 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-izquierdo-1-habitaciones-2-banos-1-garajes/MC4274085
MC4260047,Centro Internacional,San Martin,4,4800000,,72.24,62.28,Entre 0 y 5 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-martin-2-habitaciones-2-banos-1-garajes/MC4260047
MC4214037,Cedritos,Cedritos Alcala Chicó,4,1700000,,48,18,Más de 20 años,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-1-garajes/MC4214037
MC4259788,Cedritos,Cedritos,4,2135000,,72,66,Más de 20 años,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-3-banos-2-garajes/MC4259788
MC4261954,Santa Bárbara,Santa Barbara Oriental Country,5,1180000,110000,24,20,Más de 20 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-oriental-1-habitaciones-1-banos/MC4261954
MC4155777,Colina y Alrededores,Mazuren Colina Cedritos,4,2750000,351000,68,66,Entre 0 y 5 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-2-habitaciones-2-banos-1-garajes/MC4155777
MC4226650,La Soledad,La Soledad Teusaquillo Chapinero Alto,4,900000,,48,48,Remodelado,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-americas-1-habitaciones-1-banos/MC4226650
MC4256956,Chicó,Chico,6,3500000,,65,65,Entre 0 y 5 años,1,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-1-habitaciones-2-banos-2-garajes/MC4256956
MC4355424,Chapinero Alto,Chapinero,4,1400000,,30.5,28,Entre 0 y 5 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-olivos-1-habitaciones-1-banos/MC4355424
MC4457612,Chicó,Antiguo Contry Chicó,5,3200000,,50,50,Entre 10 y 20 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-1-habitaciones-2-banos-1-garajes/MC4457612
MC4480629,Colina y Alrededores,Lagos De Cordoba Atabanza Niza Alhambra,5,2100000,,85,80,Más de 20 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ub.-hacienda-cordoba-niza-2-habitaciones-2-banos-1-garajes/MC4480629
MC4417544,Chapinero,Teusaquillo Chapinero San Luis,4,1200000,,35,35,Remodelado,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-luis-1-habitaciones-1-banos/MC4417544
MC4477567,Colina y Alrededores,Mazuren Country,4,1600000,134000,30,31,Entre 0 y 5 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-1-habitaciones-1-banos/MC4477567
MC4480997,Colina y Alrededores,Mazurén Conjunto Park Living,4,1350000,,30,30,Entre 0 y 5 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-1-habitaciones-1-banos/MC4480997
MC4462545,Santa Bárbara,Santa Barbara Central Chicó,5,1950000,,60,60,Entre 5 y 10 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-1-habitaciones-1-banos/MC4462545
MC4472573,Chicó,Parque Del Virrey Chicó,6,5100000,,116,106,Entre 10 y 20 años,1,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-1-habitaciones-2-banos-2-garajes/MC4472573
MC4479862,Santa Bárbara,Santa Barbara Occidental Chicó,5,2700000,,70,70,Entre 5 y 10 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-1-habitaciones-2-banos-1-garajes/MC4479862
MC4398968,Chicó,El Retiro Chicó,6,1850000,,45,45,Entre 10 y 20 años,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-retiro-1-habitaciones-1-banos-1-garajes/MC4398968
MC4460639,Cedritos,Cedritos Usaquen Cedritos,4,1320000,,40,40,Más de 20 años,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-caobos-salazar-1-habitaciones-1-banos-1-garajes/MC4460639
MC4460413,Santa Bárbara,San Patricio,6,3500000,446518,59,59,Entre 0 y 5 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-1-habitaciones-2-banos-1-garajes/MC4460413
MC4465821,Colina y Alrededores,Mazuren,4,2200000,278000,60,60,Entre 0 y 5 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-mazuren-1-habitaciones-2-banos-1-garajes/MC4465821
MC1835397,Cedritos,Cedritos Los Cedros,4,1650000,,45,40,Entre 10 y 20 años,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-2-banos-1-garajes/MC1835397
MC4480621,Chicó,Chico Norte Iii Chicó,6,2700000,658900,63,63,Entre 5 y 10 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et.-iii-2-habitaciones-2-banos-1-garajes/MC4480621
MC4468017,Colina y Alrededores,Mazuren,4,1480000,,44,42,Entre 10 y 20 años,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-victoria-norte-1-habitaciones-1-banos-1-garajes/MC4468017
MC4476761,Chicó,Chico,6,5000000,,67,64,Entre 5 y 10 años,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et.-iii-2-habitaciones-2-banos-2-garajes/MC4476761
MC4270103,Chapinero Alto,Javeriana Sucre Chapinero Alto,4,1950000,,39,40,Entre 5 y 10 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-sucre-1-habitaciones-1-banos/MC4270103
MC4165015,Colina y Alrededores,Colina,4,2250000,,68,68,Entre 5 y 10 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-helena-2-habitaciones-2-banos-1-garajes/MC4165015
MC4307406,Niza Alhambra,Pasadena,5,3700000,,92,85,Entre 0 y 5 años,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-puente-largo-2-habitaciones-2-banos-2-garajes/MC4307406
MC4305413,Chapinero,San Luis Galerias Chapinero Siete De Agosto,4,1200000,,28,28,Más de 20 años,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-luis-1-habitaciones-1-banos/MC4305413
MC4212642,Chapinero Alto,Chapinero Alto/Rosales,5,2077000,522900,60,60,Entre 10 y 20 años,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-1-habitaciones-1-banos-1-garajes/MC4212642
MC4274995,Santa Bárbara,San Patricio Chicó,6,3250000,630000,96,96,Entre 10 y 20 años,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-2-garajes/MC4274995
MC4262814,La Soledad,La Soledad,4,1100000,,15,15,Remodelado,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-1-habitaciones-1-banos/MC4262814
MC4261223,Chicó,Chico Norte Chicó,6,3900000,,94,90,Entre 10 y 20 años,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/MC4261223
MC4321140,Santa Bárbara,Chico San Patricio Chicó,6,5900000,,70,70,Entre 0 y 5 años,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-1-garajes/MC4321140
